id,repost_of,name,url,datetime,last_updated,price,where,has_image,geotag,body,created,images,attrs,cats_ok,dogs_ok,no_smoking,housing_type,laundry,parking,bedrooms,bathrooms,area,available,ev_charging,is_furnished,wheelchair_acccess,Latitude,Longitude
7104278207,7099661113,1B + City view Condo with AIR CONDITIONING!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1b-city-view-condo-with/7104278207.html,2020-04-06 10:43,2020-04-06 10:43,$3200,hayes valley,True,"(37.7813, -122.4167)",location on the quiet end of Hayes Street. The residences benefit from great light from custom glass entry doors facing the courtyard and windows facing the street. Modern 5-story design integrates the neighborhood architecture in a timeless way. Sleek and inviting lobby will allow residents easy access to Hayes Street. Generous floor plans are crafted with fine finishes. Common roof deck with barbecue and wide open City views. Beautifully landscaped courtyard....,2020-04-06 09:37,[],"['1BR / 1Ba', '804ft2', 'available apr 10', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'detached garage']",True,True,,apartment,w/d in unit,detached garage,1,1,804ft2,apr 10,,True,,37.7813,-122.4167
7093995501,7070884235,Updated 2+ Bedroom in North Beach with views!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-2-bedroom-in/7093995501.html,2020-04-06 10:43,2020-04-06 10:43,$4495,north beach / telegraph hill,True,"(37.803202, -122.410032)","Come home to:
- 2+ bedroom (flexible) with ample closet space
- 1 Shower over newly refinished claw foot tub and separate toilet.
- Renovated kitchen with brand new appliance, new quartz counter top and marble back splash
- Newly refinished hardwood floor in entire unit

Welcome to your new Neighborhood:
- Hip and vibrant North Beach and Telegraph Hill neighborhood
- 1 block to the newly renovated Washington Square Park
- Quick walk to Mama’s, Joe’s, Tony’s Napoletana and other great restaurants and bars
- Short walk to historical Coit Tower and St. Peter and Paul Church
- Walking distance to Chinatown, Russian Hill, Financial District
- Easy access to 8, 8Bx, 30, 39, 41, and 45 Bus Stop and tech shuttle buses.

Utilities:
- Coin-Operated Washer/Dryer in Building
- Garbage Included
- Tenant pays for Water and PG&E
- 1 year lease for Parking is available for a fee. Negotiable with Landlord.

Requirements:
- 1-year lease
- Move-in: 1st month rent ($4,495) and Security Deposit ($4,495). Total: $8,990,
- Pets allowed with fees.",2020-03-15 17:51,[],"['2BR / splitBa', 'available apr 6', 'application fee details: $45.00', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg']",True,True,,apartment,laundry in bldg,,2,split,,apr 6,,,,37.803202,-122.410032
7104314303,7085068715,ReadyNow2Bed1Bath5MinutestoCastroMuniStationNoPetsNoParking,https://sfbay.craigslist.org/sfc/apa/d/san-francisco/7104314303.html,2020-04-06 10:42,2020-04-06 10:42,$3650,Castro,True,"(37.761638, -122.437275)","Ready now 4.6.2020.   

*

Castro Neighborhood

*

Muni station is less than 2 blocks away.   Tech Shuttles near by.   Restaurants, shops, grocery stores and coffee shops all within walking distance. 

*

Please read and agree to ad terms and conditions including total move in cost paid by the Renter or Company.   Text Mark Venegas with Coldwell Banker Global Luxury at  
.

51 Diamond St (cross is Market St)

*

2 Bed, 1 bath Rent Control Apartment

*

Shared backyard

*

Sorry no pets

*

You pay gas, electric, cable and wifi

*

Total move in costs paid by the renter or company

*

Move in cost:

First Month's Rent
One Month Security Deposit
Broker fee equal to 50% of the first month's rent paid by the renter or the company
Total move in cost:  $9,025.00

*







All the best!


Mark Anthony Venegas
Coldwell Banker Global Luxury 
Salesperson CA BRE# 01858283
Landlord Leasing, Full Real Estate Services 
for Buyers, Sellers, Rental Investment Buyers
and Multi-Unit Buildings For Sale in San Francisco
Masters in Human Resources Management

 text/cell
1560 Van Ness Ave fl 2, San Francisco, CA 94109

""Live Your Best Life In San Francisco""

www.liveyourbestlifeinsanfrancisco.com",2020-04-06 10:32,[],"['2BR / 1Ba', '800ft2', 'available apr 6', 'application fee details: 40.00', 'broker fee details: 1825.00', 'apartment', 'laundry in bldg', 'listed by: Coldwell Banker Global Luxury', 'no smoking', 'street parking']",,,True,apartment,laundry in bldg,street parking,2,1,800ft2,apr 6,,,,37.761638,-122.437275
7104317493,7085060232,ReadyNowLuxury2Bed2bath1ParkingRoofTopDeckHayesValley,https://sfbay.craigslist.org/sfc/apa/d/san-francisco/7104317493.html,2020-04-06 10:41,2020-04-06 10:41,$5495,hayes valley,True,"(37.795106, -122.428344)","Ready April 6, 2020

*

Hayes Valley Neighborhood.   Minutes to Financial District.   Tech Shuttles Near by.  Bart is walking distance.  Union Square is within walking distance.   Freeway is less than 2 minutes away.  

*

8 Octavia St (cross is Market St).  Condo 506


*

Beautiful Modern 2 Bedroom, 2 Bathroom with one parking space Condo.   All wood floors.  

*

8 Octavia is a new condo building in the vibrant Hayes Valley neighborhood at the corner of Market Street and Octavia Boulevard. This high-rise building houses 47units over ground floor retail. 

Amenities include a rooftop deck and common courtyards. Entry into the home is by smartphone. Flex space floor plans offer multiple rooms with sliding wall panels to maximize space. Units have energy efficient lighting and appliances, as well as user controlled window louvers to regulate solar heat. Interiors have wood flooring, European cabinetry, and floor to ceiling windows.

*

Features • 7.5”-wide Austrian grey oak plank floors • Automated individual louver system to modulate sunlight, views and privacy • Floor-to-ceiling glass windows • Exposed architectural concrete ceilings • VisiOnline keyless entry • Forced-air heating system • Sematic kitchen cabinets, Glacier White Corian countertops with integrated sink, fully integrated Liebherr refrigerator, Stainless Steel Bosch appliances and fully integrated dishwasher • Master and secondary bathrooms featuring Duravit features and Hansgrohe faucet • Secondary bathroom featuring a Saitowitz-designed Japanese soaking tub 

*

Louvers 8 Octavia’s louvered façade reinterprets a feature of early modern architecture for contemporary San Francisco. The slim, vertical louvers reach the full height of each floor and work to modulate natural light, views, and interior comfort while improving energy efficiency. Residents can adjust their experience throughout the day from floor-to-ceiling views to soft afternoon sun to evening privacy. 


 Landscape Stanley Saitowitz | Natoma Architects and Marta Fry Landscape Associates have blended architecture and landscape to compose a spacious urban retreat. A jewel-box viewing garden—a sculptural basalt stone, set in glass—imbues the entry lobby with a tranquil presence. At the rooftop terrace, finely detailed materials, plantings and furnishings create an open air lounge with commanding city views. 


Kitchens Beautiful, flexible and functional, the SieMatic handle-free kitchens— finished in Titan pine wood laminate and glacier white Corian countertops—are an essential component of 8 Octavia’s next-generation residential concept. Smart design features, developed over 40 years, include patented systems that maximize storage. 


Wood Refined yet warm, the wide-plank oak flooring, finished with natural oil, complements the modern interior. The sustainable, FSC-certified wood comes from the Benedictine monastery of Admont, Austria, which has cultivated wood products since its founding in 1074. 


Keyless Entry The innovative Visionline keyless entry system provides advanced security and enhanced control. Residents can access their home with a key fob as well as grant and monitor visitor access from anywhere in the world. The streamlined components and reader sit concealed within the door, seamlessly integrating with 8 Octavia’s clean design. 


Virtual Doorman State-of-the-art remote doorman service, the first of its kind offered in San Francisco, further enhances 8 Octavia’s security and convenience. Virtual Doorman’s professional operators are available 24/7 to greet guests, receive deliveries and assist residents. Using the integrated web portal and smartphone app, residents can grant access for visitors and services on the go. 

Temperature Control With Nest Thermostats residents enjoy optimal comfort while saving energy. Responsive technology learns individual preferences and patterns to provide just the right amount of warmth when it’s needed. The clear dial interface and mobile app enable easy control from any location. 

Connectivity A Webpass building-wide network supports 8 Octavia’s technology enhanced lifestyle. Residences come connected with premium, synchronous 200 Mbps internet service. A roof-terrace hot spot brings service outdoors. 

*

Sorry no pets.

*

1 parking Included in the rent.

*

You pay gas, electric, cable and wifi.

*

Condo move in fee paid by the Renter is $300 and must place a $500 refundable deposit after the move in is complete.  

*

Total move in cost paid by the Renter or Company.

First Month's Rent
One Month Security Deposit
Broker Fee equal to 50% of the first month's rent
Total move in cost:  $13,737.50


*

All the best!


Mark Anthony Venegas
Coldwell Banker Global Luxury 
Salesperson CA BRE# 01858283
Landlord Leasing, Full Real Estate Services 
for Buyers, Sellers, Rental Investment Buyers
and Multi-Unit Buildings For Sale in San Francisco
Masters in Human Resources Management

 text/cell
1560 Van Ness Ave fl 2, San Francisco, CA 94109

""Live Your Best Life In San Francisco""

www.liveyourbestlifeinsanfrancisco.com",2020-04-06 10:37,[],"['2BR / 2Ba', '1001ft2', 'available apr 6', 'application fee details: 40.00', 'broker fee details: 2747.50', 'condo', 'w/d in unit', 'listed by: Coldwell Banker Global Luxury', 'no smoking', 'attached garage']",,,True,condo,w/d in unit,attached garage,2,2,1001ft2,apr 6,,,,37.795106,-122.428344
7104317498,,Amazing Complete Remodel! Sunny 1-bed 1-bath apartment. ~ J.Wavro,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-complete-remodel/7104317498.html,2020-04-06 10:41,2020-04-06 10:41,$3495,russian hill,True,"(37.799694, -122.422525)","San Francisco - Russian Hill - Apartment for rent
Amazing Complete Remodel! Sunny 1-bed 1-bath apartment.
 Link to mobile layout:   http://www.jwavro.com/rental_details.php?id=33012611-0
Summary:
Rent: $3495
Bed / Bath: 1 / 1
Type: Apartment
Term: 12 Months
Please contact:
Artie Kramer   |    show contact info
    |   www.jwavro.com

Description:

***Virtual tour is available!***

Details:


		Beautiful and well-maintained Art Deco building

		Brand new wood flooring, kitchen, bathroom, and other finishes throughout

		City views

		Southern exposure, with great sunlight

		Kitchen opens to a combined living and dining area

		Kitchen includes:
		

				Bar counter

				Stainless steel appliances

				Gas oven and range

				Refrigerator

				Dishwasher



		Bedroom with good closet space

		Laundry closet with high-end washer and dryer appliances included


Location:


		Close to great shops and restaurants on Polk, Union, and Chestnut Streets

		Major transportation lines are nearby

		Easy access to the northbound 101 freeway


Other notes:


		Pets weighing up to 50 pounds are okay

		The building has an elevator

		Parking is not available

		Security deposit is equivalent to one full month of rent

		Utilities are not included

		The minimum lease term is 12 months


Contact information:

	Artie Kramer
show contact info

	www.jwavro.com
	CalDRE #01218968
This is a non-smoking unit. Service or support animals which are necessary due to disability will be allowed. 
Details:
Floors: Hardwood
Kitchen: Remodeled
Laundry: In Unit
Outside area: 

Parking: Street
Parking Fee: $0
Pets:   Cat,    Dog    OK 
View: City
Location:
Filbert Street & Polk St., San Francisco, California 

Meet the J.Wavro Team:
http://www.jwavro.com/us.php
Please contact:
Artie Kramer   |    show contact info
    |   www.jwavro.com
Preview more properties at www.jwavro.com


Content and Images © 2003 - 2019 J.Wavro   |   BRE # 01810008   |   cl31228192013201-0",2020-04-06 10:37,[],"['1BR / 1Ba', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",True,True,,apartment,w/d in unit,street parking,1,1,,,,,,37.799694,-122.422525
7104317385,,Old School Charm is Baked Right in! Upgraded Mission Classic,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-old-school-charm-is-baked/7104317385.html,2020-04-06 10:41,2020-04-06 10:41,$3395,mission district,True,"(37.755143, -122.41872)","Old School Charm is Baked Right in! Upgraded Mission Classic 

$3,395 | 2619 Mission Street, San Francisco, CA 94110


$0 Deposit + 1 Month Free Rent
*With approved credit. First month's rent required at move-in. Incentive subject to cancellation at any time. Lease must be signed and move-in completed by April 30, 2020. Resident is responsible for any damages to unit at move out.


We're going virtual!
Housing is essential…and so is social distancing. We want to make it easier and safer for you to find your new apartment which is why we are now offering virtual tours. To schedule an online viewing, please contact us with your NAME, EMAIL, PHONE NUMBER


PETS
Dogs Welcome
Cats Welcome
Pets (under 40lbs & no aggressive breeds) allowed at Resident Managers discretion


NEIGHBORHOOD HOTSPOTS
Dolores Park
Tartine
Mission Chinese
Foreign Cinema
Sycamore
Lolo
Taqueria Cancun
Mission Beach Cafe
Benders
Homestead
El Techo
The Chapel - music
Schmidts
Flour + Water
Trick Dog
Homestead
Blowfish Sushi
Mitchelle's Ice Cream
Zeitgeist


COMMUNITY
High Speed Internet
Public Transportation
Recycling


APARTMENT AMENITIES
Cable Ready
Dishwasher
Efficient Appliances
Hardwood Floors
Refrigerator
Washer/Dryer
Window Coverings


LEASE TERMS
12 Month Lease
For your application to be processed, you must see the unit in person with one of our agents
All applications are transferable and only one application for all the RentSFNow apartments is required


RESOURCES

For other available apartments, visit http://craigslist.rentsfnow.com

We are an Equal Opportunity Housing Provider and follow all fair housing laws (U.S. Housing and Urban Development, www.hud.gov)

Lauren S. |  
 | RentSFNow (Office: 724 Pine Street, San Francisco, CA 94108)",2020-04-06 10:37,[],"['1BR / 1Ba', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking']",True,True,True,apartment,w/d in unit,no parking,1,1,,,,,,37.755143,-122.41872
7104317352,7092893966,Stimulus Plan. 2nd Month FREE. $0 Dep IQ. Nr TJ's/CVS. 920 LVSF #403,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stimulus-plan-2nd-month/7104317352.html,2020-04-06 10:41,2020-04-06 10:41,$2395,lower nob hill,True,"(37.789511, -122.41541)","Super Deal at 920 LVSF #403 Update on Rent Control.

$0 Deposit Special Per Approved Credit.
Resident Responsible for Any Damages to Unit at Move Out.

Pop Up Pastries + Renowned Cruffins at Mr. Holmes Bakehouse.

Near Saratoga - Craft Cocktail Offshoot of Spruce Presidio HTS.

Walk to Trader Joe's & CVS at Hyde + California.

Specialty Foods Available at Meraki Market.

Refreshed Retro Where Old World Charm is Updated.

Avoid Ridiculous Annual Rent Increases With Rent Control.

Design Details Difficult to Duplicate in This Day & Age.

Less Carpool Karaoke. Easy Proximity to FiDi. High Walk Score.

Award Winning Owner Management Company Per SFAA.

Tails of the CITY Per Manager Approval $40 Per Month Pet Rent.

Please Text For Fastest Reply: Name. Address Request. Apt #. Move Date.


Joseph Ginel - Real Estate Broker
DRE LIC NO. 00997351
NO BROKER FEES",2020-04-06 10:37,[],"['0BR / 1Ba', '340ft2', 'available apr 6', 'application fee details: $35 app fee covers credit & background check', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'street parking']",True,True,True,apartment,laundry in bldg,street parking,0,1,340ft2,apr 6,,,,37.789511,-122.41541
7104316785,7099512521,Stimulus Plan 1 Month FREE. $0 Dep IQ. 1075 O'Farrell #7. RentingSF.,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stimulus-plan-1-month/7104316785.html,2020-04-06 10:40,2020-04-06 10:40,$2995,lower pac hts,True,"(37.784597, -122.422435)","Designer Showstopper Staged for Your Imagination Offered Unfurnished.

Live Front Row Center: Junior 1BR on Cathedral Hill Near Multiple

Landmarks Plus Walgreens & Whole Foods.  Light Filled Fresh

Update in Hot Little Boutique Building That Gives The Big Box High

Rises a Run for Their Money.  Choose Vivacious Vintage on Rent Control.

Water & Trash Included.  Immediate Occupancy. Move In Date Flexible.

Tails of the City: Pets BFF Per Manager Approval. 40# Weight Limit. 

Water & Trash Included in Monthly Rent.

MAIN TAKEAWAYS

Rent Control Remodel With Flexible Move In Date.

Central Location in Heart of SF: The City That Knows How.

Walk to Trader Joe's, Whole Foods & Walgreens.

Jefferson Park 2 Blocks Away: Pets BFF.

Amazing Architecture Mix of Cathedral Hill.

1 Month FREE On Approved Credit 1 Yr Lease Move by 4/30/20.


Security Deposit : $0 DEPOSIT SPECIAL - Purchase a Rhino Security Bond

and Pay Low Monthly Fee $7 to $15 Per Month for Coverage to $1500 OR 

Pay Standard Refundable $1500 On Approved Credit.


Text/Call for Fastest Reply: Name. Address Request. Move Date.

Dave Chesnosky

Leasing & Multi Unit Specialist

RentingSF Powered by Compass

Follow Me on Instagram @ rentingSF

DRE # 01886014",2020-04-06 10:36,[],"['1BR / 1Ba', 'available apr 6', 'application fee details: $35 app fee per applicant covers credit & background check', 'broker fee details: No Fee', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'listed by: RentingSF', 'no smoking', 'street parking']",True,True,True,apartment,w/d in unit,street parking,1,1,,apr 6,,,,37.784597,-122.422435
7104309542,,Striking Loft with Views in SOMA,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-striking-loft-with-views/7104309542.html,2020-04-06 10:40,2020-04-06 10:40,$3850,SOMA / south beach,True,"(37.776193, -122.409356)","Move in Bonus! *1-month FREE rent! 

The price listed is the average rent over a 12-month period; 30 days will be $0 and the remaining rent will be $4,200/mo

52 Rausch Unit #201 is a spacious 2 bedroom, 2 bathroom multi-level loft has an open living/room and kitchen layout with tall windows that let in lots of light. 

The bedrooms are situated on separate levels. The main-floor living areas and bedroom have stained and polished concrete and the upper-level bedroom has carpet.  The bedroom on the lower level has outside access that overlooks a lush garden oasis. 

This unique unit has sealed concrete countertops; stainless steel sink basins; birch veneer cabinets and drawers; stainless steel appliances including a 5-burner gas range; and in-unit laundry. 

Situated on a peaceful tree-lined street in SoMa and part of the historic Mullen Building complex that was built in 1920 and boasts a Walk Score of 97. 

Surrounded by trendy restaurants, clubs, and tech companies, conveniently located near downtown and close to Caltrain and BART with easy access to the freeways. Enjoy all the new cafes, breweries  and small eateries that are popping up in this vibrant neighborhood of SOMA. 

UNIT FEATURES:

• 2 bedrooms, 2 bathrooms
• 850 sq. ft. per owner
• Kitchen features sealed concrete countertops; birch veneer cabinets and drawers; stainless steel appliances including 5-burner gas range
• Bathrooms with stainless steel sink basins; Kohler fixtures; showers over tubs with natural stone surrounds; mirrored medicine cabinets; upper-level bathroom also features natural stone floors
• Polished concrete floors on lower level, carpet in upper bedroom
• Radiant floor heating
• Washer/dryer in unit
• WebPass high-speed internet available for $50 per month
• Street parking; leased parking may be available nearby, inquire for options
• Pets considered on an individual basis with pet rent and additional deposit",2020-04-06 10:25,[],"['2BR / 2Ba', '850ft2', 'available apr 6', 'application fee details: $39.95', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",True,True,,apartment,w/d in unit,street parking,2,2,850ft2,apr 6,,,,37.776193,-122.409356
7104315758,7056234640,"VIEW HOME: 3bd, 3bath, giant views",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-view-home-3bd-3bath-giant/7104315758.html,2020-04-06 10:38,2020-04-06 10:38,$8100,Dolores Heights,True,"(37.7587, -122.433)","VIEW HOME: Available furnished or not furnished, three bedroom home on non-through street above Dolores park. Amenities include: steam room, large view deck, new remodeled kitchen, cathedral ceilings, living room, den, huge master bedroom with double shower and sinks.  Available starting April, or May.
message or phone if interested.

 - Daine",2020-04-06 10:34,[],"['3BR / 3Ba', '2050ft2', 'available apr 22', 'dogs are OK - wooof', 'furnished', 'house', 'laundry on site', 'no smoking', 'street parking']",,True,True,house,laundry on site,street parking,3,3,2050ft2,apr 22,,True,,37.7587,-122.433
7104315593,,1 Month Free - Charming 1920’s Building in the Heart of Hayes Valley,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1-month-free-charming/7104315593.html,2020-04-06 10:38,2020-04-06 10:38,$2995,castro / upper market,True,"(37.776052, -122.421985)","1 Month Free - Charming 1920’s Building in the Heart of Hayes Valley 

$2,995 | 250 Fell St San Francisco, CA 94102


$0 Deposit + 1 Month Free Rent
*With approved credit. First month's rent required at move-in. Incentive subject to cancellation at any time. Lease must be signed and move-in completed by April 30, 2020. Resident is responsible for any damages to unit at move out.


We're going virtual!
Housing is essential…and so is social distancing. We want to make it easier and safer for you to find your new apartment which is why we are now offering virtual tours. To schedule an online viewing, please contact us with your NAME, EMAIL, PHONE NUMBER

PETS
Dogs Welcome
Cats Welcome
Pets under 40 lbs allowed
Pet rent is $40/mnth per pet


NEIGHBORHOOD HOTSPOTS
Domo
Souvla
Cala
Monsieur Benjamin
Padrecito
Petite Crenn
Acrimony
Steven Alan
Johnny's Doughnuts
Suppenkuche
Smitten Ice Cream
Blue Bottle 
Ritual Coffee Roasters
Jardinière
MAC (Modern Appealing Clothing)
Reliquary
The Riddler


COMMUNITY
Recycling
Laundry Facilities
Garage
Elevator
Controlled Access/Gated


APARTMENT AMENITIES
Window Coverings
Refrigerator
Hardwood Floors
Efficient Appliances
Large Closets
Washer/Dryer
Microwave


FLEXIBLE LEASE TERMS
Now offering 7-12 month leases and extended move-in dates! Rent will fluctuate based on lease term and move-in date. Ask your leasing agent for details.
*Cancellation fee applies if move-in is cancelled 2 weeks prior to lease start date.
All applications are transferable and only one application for all the RentSFNow apartments is required


RESOURCES

For other available apartments, visit http://craigslist.rentsfnow.com

We are an Equal Opportunity Housing Provider and follow all fair housing laws (U.S. Housing and Urban Development, www.hud.gov)

Lauren S. |  
 | RentSFNow (Office: 724 Pine Street, San Francisco, CA 94108)",2020-04-06 10:34,[],"['0BR / 1Ba', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking']",True,True,True,apartment,w/d in unit,no parking,0,1,,,,,,37.776052,-122.421985
7104314872,,Gorgeous Modern Home,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-modern-home/7104314872.html,2020-04-06 10:37,2020-04-06 10:37,$5800,portola district,True,"(37.727314, -122.421641)","Description
Remodeled modern home above Portola's coveted University Mound. Open concept living, dining & kitchen great room full of natural light from 4 skylights & wide patio doors, which leads to a balcony with spectacular SF Bay views. The gourmet kitchen offers designer Walnut cabinetry, Thor Kitchen appliances, a stunning waterfall natural stone kitchen island & wide-plank European Oak floors. A Mahogany double barn door with Capiz Shells divides the living room & a large Bedroom with Marina-style windows at the front of the house. Spacious Master Bedroom & Bathroom with a shower & a soaking bathtub.  The master and the second bedroom include private access to the deck and backyard.
Lot size 2,374
Features

 Hardwood floors 
 Refrigerator 
 Dishwasher 
 Balcony, deck, patio 
 Garage parking 
 Fireplace 
 Oven / range 
 Laundry room 
 Parking 
Sharevest Property Management; Sorry No Pets and No Smoking, We will never ask for any money without you viewing inside the home and talking with the agent, Julie Gilmartin.",2020-04-06 10:33,[],"['3BR / 3Ba', '1777ft2', 'house', 'w/d hookups', 'attached garage']",,,,house,w/d hookups,attached garage,3,3,1777ft2,,,,,37.727314,-122.421641
7104256073,,"舊金山近SFSU,CCSF全新精装InLawStudio出租.",https://sfbay.craigslist.org/sfc/apa/d/daly-city-sfsuccsfinlawstudio/7104256073.html,2020-04-06 10:37,2020-04-06 10:37,$2100,PACIFIC SUPER/SFSU/CCSF,True,"(37.7112, -122.4511)","舊金山Huron&Farragut Ave全新安靜明亮寬敞Studio（500呎）單位. 

*獨立衛生間,廚房(無爐頭)全智能build-in家居控制. 密碼防火門鎖和Ring安全系統共享. 提供冰箱,微波爐,床(Cal-King)洗衣機和烘乾機; 可提供簡易傢具. 

* 水電煤依人數均分. 包垃圾費, 高速WIFI Rrbi超高速Router 看劇YouTube絕對流暢.可幫接收快遞包裹.

*生活便利,安全. 附近有各式餐館 
步行: 2mins到華人超市, 2mins到14號,88號公車站, 步行10mins到M線MUNI,15~20mins到Balboa BART和CCSF. 開車: 2mins入280高速, 15~20mins到Downtown, AAU, 10mins內到SFSU,Stonestown. 

適合愛乾淨學生族,情侶,Couple或正職人士(至多兩人入住). 要求無煙無毒, 無寵物, 無過夜訪客. 
$2100/月, 合同一年起, 租金月結+一個月押金. 歡迎洽詢和親臨看房~
請聯繫Jeff:  
 國粵英
微信:geffen1201(注 租房)
—————————————————",2020-04-06 09:03,[],"['1BR / 1Ba', '500ft2', 'in-law', 'laundry on site', 'street parking']",,,,in-law,laundry on site,street parking,1,1,500ft2,,,,,37.7112,-122.4511
7097780157,7052474815,Beautiful 3BR/2BA Townhouse at Summit 800 with 2-Parking and Storage,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-3br-2ba/7097780157.html,2020-04-06 10:37,2020-04-06 10:37,$4500,ingleside / SFSU / CCSF,True,"(37.715535, -122.476144)","Beautiful 3 BR/ 2 BA townhouse is available for rent at Summit 800, in San Francisco. The unit features a Viking refrigerator, microwave, stove and oven in the kitchen, spacious open living-dining area and walkout deck. Master bedroom suite with a large walk-in closet and W/D in the unit. Great outdoor recreation close by including Lake Merced and Golf course. Short distance to SFSU, Stonestown Galleria Shopping Center, Target, Starbucks, and many other restaurants and entertainments! Easy access to freeway 280, Hwy 1 and Muni, Bart, and Caltrain.

Unit Features:
•	Bedroom : 3(2-Bedrooms in the main level and a Private Master Bedroom on upper level)
•	Bathroom: 2
•	First Level: Garage
•	Second Level: Kitchen, living room, 1 full bath, 2 bedrooms, and a patio
•	Third Level: Laundry room, a master bedroom, a master bath, and a walk-in closet
•	Approximate size: 1,547 square feet (as per tax records)
•	Unfurnished
•	Spacious open living-dining area.
•	Spacious walkout deck
•	Hardwood floor in the living room and bedrooms
•	Master bedroom suite with large walk-in closet
•	In-unit washer and dryer.
•	2-car tandem garage.
•	Storage in the garage.
•	VIKING Refrigerator and Microwave
•	VIKING Stove and Oven

Amenities: 

•	Private backyard
•	Guest parking
•	Landscaped park. 
•	Playground for children.
•	Dog Park.

Lease Terms:

•	Rent : $4,500 per month
•	Security Deposit: $ 6,750
•	Minimum Lease Term: 12 Months
•	Tenant(s) pays for water, trash, PG&E, phone, cable TV and Internet
•	Renter’s Liability Insurance minimum $ 300,000
•	A deposit of $500 is required to pay to the owner for any damages that may occur during a move. The owner will return it back if there are no damages.

Service or support animals that are necessary due to disability will be allowed.

Please contact
Ronny Budiutama
Broker AssociateAndersen, Jung & Co.
2131 19th Avenue Unit 202 San Francisco CA 94116
CalBRE License No. 01713274",2020-03-23 10:46,[],"['3BR / 2Ba', '1547ft2', 'application fee details: 40', 'townhouse', 'w/d in unit', 'no smoking', 'attached garage']",,,True,townhouse,w/d in unit,attached garage,3,2,1547ft2,,,,,37.715535,-122.476144
7104288872,7098153531,Sophisticated Condo 2/2 --Furnished or Unfurnished! ~,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sophisticated-condo/7104288872.html,2020-04-06 10:36,2020-04-06 10:36,$4600,mission district,True,"(37.7725, -122.4147)","Sophisticated & renovated SOMA Live/Work loft. Grand open space featuring a dramatic floor plan with 17' ceilings, updated kitchen & baths, private deck w/hot tub. Partial hardwood floors, lots of natural light, new interior paint, move-in condition. The main level has a dining room with a sliding door to a private deck and hot tub. Updated galley style kitchen w/new counters, cabinets & appliances. Dramatic living room w/high ceilings streams with natural light from multiple windows. The guest bath off hall completes this level. The bright upper level has a classic loft bedroom & also features hardwood floors, designer lighting and has access to a private and newly updated full bath. The lower level has new carpet and offers tremendous space for guest room/family room with access to 2nd full bath w/stall shower. The back door opens to Butte Alley, making grocery runs and drop-offs more convenient. The exclusive back deck offers a unique hot tub situation rarely available. 1 car pkg, addtl storage...",2020-04-06 09:53,[],"['2BR / 2Ba', '1828ft2', 'available apr 10', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'attached garage']",True,True,,apartment,w/d in unit,attached garage,2,2,1828ft2,apr 10,,True,,37.7725,-122.4147
